ID,datetime,temperature,var1,pressure,windspeed,var2,electricity_consumption
28217,18/09/16 17:00,12.1,-15.7,996,15.75,A,204
28218,18/09/16 18:00,10.7,-15,988,19.77,A,246
28219,18/09/16 19:00,7.9,-14.3,986,23.54,A,234
28220,18/09/16 20:00,7.1,-15,987,27.545,A,246
28221,18/09/16 21:00,5.7,-12.9,986,29.925,A,234
28222,18/09/16 22:00,8.6,-10,977,37.825,A,246
28223,18/09/16 23:00,8.6,-12.9,975,42.37,A,276
28224,19/09/16 0:00,8.6,-13.6,990,43.785,A,285
28225,19/09/16 1:00,3.6,-10,984,1.765,A,264
28226,19/09/16 2:00,0,-10.7,977,4.63,A,285
28227,19/09/16 3:00,-1.4,-8.6,987,5.545,A,276
28228,19/09/16 4:00,-1.4,-7.1,980,7.96,A,288
28229,19/09/16 5:00,-1.4,-9.3,979,9.475,A,300
28230,19/09/16 6:00,-1.4,-8.6,986,9.74,A,318
28231,19/09/16 7:00,0.7,-7.9,981,12.03,A,291
28232,19/09/16 8:00,2.9,-10.7,981,12.82,A,300
28233,19/09/16 9:00,7.1,-13.6,993,2.415,A,276
28234,19/09/16 10:00,7.9,-15.7,989,6.67,A,264
28235,19/09/16 11:00,11.4,-16.4,985,6.81,A,282
28236,19/09/16 12:00,10.7,-18.6,994,6.545,A,243
28237,19/09/16 13:00,12.9,-17.9,993,5.545,A,222
28238,19/09/16 14:00,12.1,-17.9,993,6.685,A,198
28239,19/09/16 15:00,11.4,-20,984,12.62,A,222
28240,19/09/16 16:00,12.1,-17.1,986,18.93,A,198
28241,19/09/16 17:00,12.1,-18.6,987,23.725,A,201
28242,19/09/16 18:00,12.1,-18.6,982,28.145,A,216
28243,19/09/16 19:00,7.1,-15.7,994,1.515,A,195
28244,19/09/16 20:00,8.6,-14.3,982,5.02,A,234
28245,19/09/16 21:00,6.4,-12.9,988,10.955,A,249
28246,19/09/16 22:00,5.7,-7.9,998,15.6,A,348
28247,19/09/16 23:00,4.3,-8.6,1001,16.89,A,378
28248,20/09/16 0:00,0.7,-9.3,989,2.665,A,297
28249,20/09/16 1:00,2.1,-9.3,1003,2.39,A,294
28250,20/09/16 2:00,0,-9.3,1005,3.03,A,315
28251,20/09/16 3:00,0,-8.6,997,2.64,A,348
28252,20/09/16 4:00,2.1,-10,1004,2.265,A,354
28253,20/09/16 5:00,-0.7,-6.4,1003,2.905,A,351
28254,20/09/16 6:00,0,-5,991,1.765,A,366
28255,20/09/16 7:00,-0.7,-7.9,989,2.915,A,375
28256,20/09/16 8:00,2.9,-5.7,996,2.915,A,399
28257,20/09/16 9:00,4.3,-6.4,997,2.39,A,408
28258,20/09/16 10:00,6.4,-7.1,991,3.03,A,423
28259,20/09/16 11:00,9.3,-7.9,990,3.165,A,378
28260,20/09/16 12:00,7.9,-8.6,1002,6.045,A,345
28261,20/09/16 13:00,10.7,-8.6,999,10.565,A,369
28262,20/09/16 14:00,9.3,-7.9,994,13.71,A,339
28263,20/09/16 15:00,10,-6.4,985,18.23,A,363
28264,20/09/16 16:00,9.3,-5,998,21.75,A,378
28265,20/09/16 17:00,9.3,-7.1,997,27.545,A,393
28266,20/09/16 18:00,7.1,-4.3,995,30.94,A,369
28267,20/09/16 19:00,6.4,-5.7,998,33.82,A,363
28268,20/09/16 20:00,5.7,-5,992,37.95,A,342
28269,20/09/16 21:00,6.4,-2.1,1000,41.22,A,378
28270,20/09/16 22:00,5,-5,999,44.725,A,444
28271,20/09/16 23:00,5,-2.1,996,47.98,A,483
28272,21/09/16 0:00,4.3,-2.9,993,1.515,A,468
28273,21/09/16 1:00,-0.7,-4.3,981,2.14,A,468
28274,21/09/16 2:00,0.7,-4.3,981,2.39,A,477
28275,21/09/16 3:00,0.7,-5.7,990,3.665,A,492
28276,21/09/16 4:00,0,-5,984,2.765,A,507
28277,21/09/16 5:00,-1.4,-3.6,978,1.515,A,504
28278,21/09/16 6:00,-0.7,-2.9,978,2.14,A,513
28279,21/09/16 7:00,-1.4,-3.6,979,2.015,A,486
28280,21/09/16 8:00,2.9,-4.3,990,2.64,A,498
28281,21/09/16 9:00,3.6,-2.1,993,2.015,A,519
28282,21/09/16 10:00,5.7,-3.6,993,2.53,A,534
28283,21/09/16 11:00,7.9,-3.6,984,4.42,A,534
28284,21/09/16 12:00,7.1,-3.6,986,5.835,A,525
28285,21/09/16 13:00,10,-5,976,7.5,A,528
28286,21/09/16 14:00,10,-3.6,990,10.88,A,480
28287,21/09/16 15:00,12.1,-2.1,989,15.025,A,462
28288,21/09/16 16:00,10,-4.3,975,5.02,A,411
28289,21/09/16 17:00,10.7,-3.6,970,9.54,A,399
28290,21/09/16 18:00,9.3,-5,983,11.205,A,384
28291,21/09/16 19:00,9.3,-5,975,14.335,A,423
28292,21/09/16 20:00,7.9,-2.1,975,17.855,A,408
28293,21/09/16 21:00,6.4,-2.1,985,19.12,A,450
28294,21/09/16 22:00,5,0,974,20.51,A,498
28295,21/09/16 23:00,2.9,-1.4,984,1.575,A,507
28296,22/09/16 0:00,4.3,0,976,2.515,A,552
28297,22/09/16 1:00,3.6,-2.9,979,3.165,A,537
28298,22/09/16 2:00,0.7,-1.4,974,2.765,A,582
28299,22/09/16 3:00,0.7,-0.7,991,1.765,A,570
28300,22/09/16 4:00,0.7,-2.9,982,2.405,A,576
28301,22/09/16 5:00,0,-4.3,986,5.32,A,513
28302,22/09/16 6:00,1.4,-1.4,972,8.075,A,468
28303,22/09/16 7:00,1.4,-2.1,990,9.74,A,468
28304,22/09/16 8:00,3.6,-1.4,983,12.62,A,468
28305,22/09/16 9:00,6.4,-5,982,16.5,A,456
28306,22/09/16 10:00,7.1,-5.7,978,2.015,A,480
28307,22/09/16 11:00,10,-5,983,2.78,A,474
28308,22/09/16 12:00,10.7,-2.9,987,3.54,A,447
28309,22/09/16 13:00,11.4,-0.7,987,2.665,A,438
28310,22/09/16 14:00,11.4,-2.9,976,4.205,A,456
28311,22/09/16 15:00,13.6,-1.4,973,5.005,A,450
28312,22/09/16 16:00,12.1,-3.6,983,8.65,A,399
28313,22/09/16 17:00,12.1,-2.1,980,12.67,A,408
28314,22/09/16 18:00,12.1,-2.9,973,15.55,A,387
28315,22/09/16 19:00,7.9,-2.9,983,17.065,A,384
28316,22/09/16 20:00,8.6,-2.1,981,17.705,A,384
28317,22/09/16 21:00,5,0,989,18.72,A,360
28318,22/09/16 22:00,7.1,0.7,980,1.89,A,366
28319,22/09/16 23:00,4.3,1.4,976,1.765,A,420
28320,23/09/16 0:00,4.3,-1.4,971,3.655,A,423
28321,23/09/16 1:00,2.9,0.7,977,2.39,A,420
28322,23/09/16 2:00,3.6,0.7,986,2.78,A,441
28323,23/09/16 3:00,3.6,-2.1,989,2.39,A,474
28324,23/09/16 4:00,2.9,-2.1,984,2.655,A,507
28325,23/09/16 5:00,3.6,1.4,987,4.295,A,498
28326,23/09/16 6:00,2.1,-1.4,976,5.185,A,549
28327,23/09/16 7:00,1.4,-1.4,987,5.575,A,552
28328,23/09/16 8:00,4.3,0.7,988,6.34,A,567
28329,23/09/16 9:00,6.4,0.7,988,7.48,A,573
28330,23/09/16 10:00,6.4,2.9,986,8.87,A,606
28331,23/09/16 11:00,7.9,1.4,972,8.635,A,612
28332,23/09/16 12:00,9.3,2.9,979,3.415,A,600
28333,23/09/16 13:00,12.1,3.6,984,4.455,A,570
28334,23/09/16 14:00,12.1,0.7,980,2.415,A,582
28335,23/09/16 15:00,11.4,1.4,982,2.54,A,528
28336,23/09/16 16:00,14.3,-0.7,967,7.06,A,492
28337,23/09/16 17:00,12.9,-0.7,977,11.08,A,522
28338,23/09/16 18:00,12.9,2.9,980,14.725,A,564
28339,23/09/16 19:00,9.3,1.4,976,16.89,A,603
28340,23/09/16 20:00,8.6,2.1,979,17.28,A,609
28341,23/09/16 21:00,5.7,4.3,986,1.89,A,651
28342,23/09/16 22:00,7.1,2.1,978,1.965,A,681
28343,23/09/16 23:00,5,1.4,991,2.765,A,687
28512,01/10/16 0:00,6.4,-5,993,45.315,A,279
28513,01/10/16 1:00,5.7,-3.6,998,48.445,A,264
28514,01/10/16 2:00,2.9,-2.9,993,2.39,A,252
28515,01/10/16 3:00,3.6,-3.6,996,5.005,A,231
28516,01/10/16 4:00,3.6,-5.7,988,1.515,A,246
28517,01/10/16 5:00,3.6,-12.9,994,4.895,A,252
28518,01/10/16 6:00,0.7,-16.4,999,2.54,A,213
28519,01/10/16 7:00,4.3,-12.9,1006,6.81,A,204
28520,01/10/16 8:00,6.4,-15,999,13.835,A,192
28521,01/10/16 9:00,7.1,-14.3,1000,23.65,A,180
28522,01/10/16 10:00,7.9,-15,1003,33.705,A,210
28523,01/10/16 11:00,10,-15.7,990,43.785,A,213
28524,01/10/16 12:00,9.3,-20,994,52.21,A,189
28525,01/10/16 13:00,10,-22.1,985,58.86,A,192
28526,01/10/16 14:00,10.7,-25,1001,6.935,A,186
28527,01/10/16 15:00,8.6,-25,994,14.835,A,210
28528,01/10/16 16:00,8.6,-25,999,21.11,A,198
28529,01/10/16 17:00,7.1,-23.6,990,25.505,A,183
28530,01/10/16 18:00,7.1,-25.7,998,28.9,A,198
28531,01/10/16 19:00,7.1,-22.9,993,3.415,A,213
28532,01/10/16 20:00,5.7,-19.3,992,4.955,A,222
28533,01/10/16 21:00,2.9,-15,993,7.245,A,195
28534,01/10/16 22:00,3.6,-18.6,986,2.14,A,222
28535,01/10/16 23:00,3.6,-11.4,989,8.025,A,240
28536,02/10/16 0:00,0.7,-10.7,990,11.28,A,240
28537,02/10/16 1:00,2.1,-10.7,995,15.3,A,225
28538,02/10/16 2:00,1.4,-10,999,19.055,A,216
28539,02/10/16 3:00,0,-7.9,984,20.095,A,216
28540,02/10/16 4:00,1.4,-7.9,989,22.885,A,231
28541,02/10/16 5:00,-1.4,-5,985,24.425,A,222
28542,02/10/16 6:00,-0.7,-6.4,992,2.415,A,246
28543,02/10/16 7:00,1.4,-7.9,981,4.955,A,240
28544,02/10/16 8:00,2.9,-7.1,989,2.14,A,264
28545,02/10/16 9:00,2.9,-7.1,976,4.18,A,246
28546,02/10/16 10:00,6.4,-6.4,990,2.915,A,264
28547,02/10/16 11:00,7.1,-7.9,977,2.665,A,237
28548,02/10/16 12:00,9.3,-8.6,986,4.455,A,237
28549,02/10/16 13:00,12.1,-12.1,988,4.88,A,225
28550,02/10/16 14:00,12.9,-12.9,978,8.275,A,210
28551,02/10/16 15:00,14.3,-10.7,988,12.67,A,231
28552,02/10/16 16:00,12.9,-16.4,985,7.9,A,213
28553,02/10/16 17:00,12.9,-14.3,971,7.9,A,189
28554,02/10/16 18:00,10.7,-16.4,980,15.425,A,201
28555,02/10/16 19:00,7.9,-15.7,983,22.45,A,198
28556,02/10/16 20:00,9.3,-15,983,27.245,A,219
28557,02/10/16 21:00,7.1,-16.4,981,28.785,A,216
28558,02/10/16 22:00,4.3,-9.3,991,5.52,A,240
28559,02/10/16 23:00,5,-7.9,986,8.665,A,240
28560,03/10/16 0:00,2.9,-6.4,983,2.915,A,222
28561,03/10/16 1:00,2.1,-5.7,982,4.895,A,237
28562,03/10/16 2:00,0.7,-6.4,988,6.435,A,228
28563,03/10/16 3:00,0.7,-5.7,992,1.765,A,204
28564,03/10/16 4:00,1.4,-6.4,997,2.905,A,213
28565,03/10/16 5:00,0,-6.4,1002,3.67,A,246
28566,03/10/16 6:00,0.7,-6.4,994,5.06,A,216
28567,03/10/16 7:00,2.1,-5,988,5.575,A,237
28568,03/10/16 8:00,5.7,-9.3,993,2.54,A,201
28569,03/10/16 9:00,5.7,-15,996,8.085,A,186
28570,03/10/16 10:00,7.9,-14.3,991,13.255,A,195
28571,03/10/16 11:00,8.6,-15,999,17.425,A,210
28572,03/10/16 12:00,8.6,-15.7,996,22.97,A,204
28573,03/10/16 13:00,7.9,-16.4,983,2.665,A,192
28574,03/10/16 14:00,9.3,-15.7,985,4.505,A,198
28575,03/10/16 15:00,10.7,-15.7,982,3.755,A,195
28576,03/10/16 16:00,8.6,-15,982,4.505,A,186
28577,03/10/16 17:00,9.3,-12.9,995,8.525,A,183
28578,03/10/16 18:00,8.6,-15,990,11.155,A,204
28579,03/10/16 19:00,7.9,-12.9,983,16.575,A,237
28580,03/10/16 20:00,7.1,-11.4,990,20.745,A,237
28581,03/10/16 21:00,7.1,-8.6,995,26.015,A,231
28582,03/10/16 22:00,6.4,-9.3,984,27.895,A,234
28583,03/10/16 23:00,5,-5,998,1.075,A,240
28584,04/10/16 0:00,1.4,-6.4,987,1.9,A,252
28585,04/10/16 1:00,1.4,-6.4,992,2.515,A,264
28586,04/10/16 2:00,-1.4,-7.9,990,3.54,A,273
28587,04/10/16 3:00,-0.7,-2.9,985,1.89,A,252
28588,04/10/16 4:00,-0.7,-5,992,2.915,A,264
28589,04/10/16 5:00,0,-3.6,981,2.515,A,252
28590,04/10/16 6:00,-1.4,-3.6,996,1.64,A,276
28591,04/10/16 7:00,0.7,-2.9,989,2.265,A,291
28592,04/10/16 8:00,3.6,-9.3,1001,2.515,A,294
28593,04/10/16 9:00,5.7,-10.7,993,3.54,A,282
28594,04/10/16 10:00,10,-10.7,999,2.14,A,231
28595,04/10/16 11:00,10.7,-12.9,982,4.645,A,216
28596,04/10/16 12:00,12.9,-15.7,982,4.77,A,216
28597,04/10/16 13:00,12.1,-16.4,989,10.955,A,234
28598,04/10/16 14:00,12.9,-13.6,991,16.765,A,213
28599,04/10/16 15:00,14.3,-12.9,975,23.2,A,234
28600,04/10/16 16:00,14.3,-12.1,980,28.635,A,219
28601,04/10/16 17:00,14.3,-11.4,983,35.66,A,228
28602,04/10/16 18:00,12.1,-9.3,987,40.97,A,258
28603,04/10/16 19:00,11.4,-7.9,986,45.865,A,267
28604,04/10/16 20:00,10.7,-12.1,990,50.66,A,252
28605,04/10/16 21:00,11.4,-7.9,983,56.22,A,273
28606,04/10/16 22:00,9.3,-7.1,983,62.03,A,243
28607,04/10/16 23:00,8.6,-8.6,978,65.55,A,279
28608,05/10/16 0:00,5,-5.7,994,1.64,A,240
28609,05/10/16 1:00,5,-2.9,981,2.64,A,258
28610,05/10/16 2:00,3.6,-5,980,3.93,A,264
28611,05/10/16 3:00,2.9,-5,993,1.515,A,270
28612,05/10/16 4:00,0.7,-5.7,992,1.89,A,282
28613,05/10/16 5:00,2.1,-3.6,988,3.655,A,288
28614,05/10/16 6:00,0.7,-3.6,989,3.545,A,294
28615,05/10/16 7:00,2.9,-2.9,993,2.415,A,288
28616,05/10/16 8:00,5,-3.6,991,1.89,A,315
28617,05/10/16 9:00,6.4,-4.3,983,3.28,A,291
28618,05/10/16 10:00,7.9,-3.6,993,4.17,A,324
28619,05/10/16 11:00,10.7,-2.9,983,4.185,A,288
28620,05/10/16 12:00,10,-5,989,2.915,A,306
28621,05/10/16 13:00,13.6,-7.1,988,1.765,A,312
28622,05/10/16 14:00,12.9,-6.4,978,4.77,A,282
28623,05/10/16 15:00,15,-5,980,4.63,A,294
28624,05/10/16 16:00,13.6,-5,977,8.025,A,300
28625,05/10/16 17:00,14.3,-7.1,991,11.795,A,291
28626,05/10/16 18:00,12.1,-4.3,989,15.05,A,318
28627,05/10/16 19:00,10.7,-5.7,978,16.715,A,327
28628,05/10/16 20:00,9.3,-2.9,981,19.38,A,336
28629,05/10/16 21:00,7.9,-1.4,975,1.765,A,351
28630,05/10/16 22:00,7.1,-1.4,981,2.39,A,360
28631,05/10/16 23:00,6.4,-2.1,981,4.88,A,357
28632,06/10/16 0:00,5,0,987,8.135,A,381
28633,06/10/16 1:00,4.3,0.7,984,8.8,A,420
28634,06/10/16 2:00,3.6,-2.1,994,9.69,A,423
28635,06/10/16 3:00,4.3,0.7,978,2.14,A,405
28636,06/10/16 4:00,3.6,-1.4,979,1.825,A,414
28637,06/10/16 5:00,2.9,0,986,2.14,A,411
28638,06/10/16 6:00,2.9,-1.4,987,2.765,A,405
28639,06/10/16 7:00,2.9,0.7,988,2.515,A,381
28640,06/10/16 8:00,6.4,-0.7,979,1.515,A,414
28641,06/10/16 9:00,7.9,-2.1,987,3.155,A,432
28642,06/10/16 10:00,8.6,-1.4,984,4.17,A,426
28643,06/10/16 11:00,11.4,-1.4,981,2.415,A,420
28644,06/10/16 12:00,10.7,-1.4,992,4.755,A,414
28645,06/10/16 13:00,13.6,-2.9,989,4.13,A,384
28646,06/10/16 14:00,12.9,-4.3,974,8.775,A,390
28647,06/10/16 15:00,15,-4.3,986,12.67,A,360
28648,06/10/16 16:00,13.6,-2.1,988,17.965,A,372
28649,06/10/16 17:00,14.3,-2.9,982,21.76,A,336
28650,06/10/16 18:00,11.4,-2.9,986,26.905,A,354
28651,06/10/16 19:00,10.7,-0.7,972,29.535,A,363
28652,06/10/16 20:00,12.1,0,986,30.575,A,354
28653,06/10/16 21:00,10,0,990,32.865,A,348
28654,06/10/16 22:00,8.6,0,988,36.12,A,336
28655,06/10/16 23:00,10,-1.4,991,38.625,A,342
28656,07/10/16 0:00,8.6,-2.1,983,43.77,A,360
28657,07/10/16 1:00,7.1,1.4,989,46.9,A,354
28658,07/10/16 2:00,7.9,0,981,49.405,A,363
28659,07/10/16 3:00,6.4,3.6,986,50.945,A,348
28660,07/10/16 4:00,6.4,0.7,973,53.11,A,372
28661,07/10/16 5:00,7.1,1.4,978,55.525,A,369
28662,07/10/16 6:00,6.4,2.1,976,2.265,A,387
28663,07/10/16 7:00,7.1,0.7,989,2.53,A,435
28664,07/10/16 8:00,6.4,2.1,980,3.795,A,387
28665,07/10/16 9:00,10.7,2.1,973,3.54,A,393
28666,07/10/16 10:00,12.1,0,981,4.13,A,372
28667,07/10/16 11:00,15,-2.1,983,9.025,A,333
28668,07/10/16 12:00,16.4,-6.4,974,5.67,A,273
28669,07/10/16 13:00,17.1,-7.9,981,13.445,A,261
28670,07/10/16 14:00,18.6,-9.3,975,5.92,A,228
28671,07/10/16 15:00,16.4,-7.9,986,13.195,A,276
28672,07/10/16 16:00,16.4,-8.6,969,20.095,A,237
28673,07/10/16 17:00,15,-7.9,983,28.12,A,282
28674,07/10/16 18:00,15,-9.3,973,31.14,A,258
28675,07/10/16 19:00,13.6,-2.1,991,8.775,A,270
28676,07/10/16 20:00,11.4,-4.3,981,14.085,A,879
28677,07/10/16 21:00,11.4,-6.4,976,18.88,A,462
28678,07/10/16 22:00,10,-5.7,988,21.295,A,384
28679,07/10/16 23:00,9.3,-8.6,987,25.215,A,396
28680,08/10/16 0:00,7.9,-0.7,983,28.72,A,399
28681,08/10/16 1:00,6.4,-3.6,987,32.225,A,414
28682,08/10/16 2:00,7.1,-2.9,989,33.64,A,324
28683,08/10/16 3:00,6.4,-4.3,990,1.515,A,318
28684,08/10/16 4:00,5.7,-2.9,997,3.54,A,309
28685,08/10/16 5:00,5,0,999,3.93,A,312
28686,08/10/16 6:00,5.7,-3.6,998,8.575,A,327
28687,08/10/16 7:00,7.1,-4.3,991,11.72,A,294
28688,08/10/16 8:00,7.9,-1.4,1001,13.26,A,315
28689,08/10/16 9:00,6.4,-5.7,992,17.265,A,306
28690,08/10/16 10:00,7.1,-5.7,986,20.52,A,324
28691,08/10/16 11:00,7.9,-4.3,984,21.935,A,291
28692,08/10/16 12:00,7.1,-7.1,991,24.225,A,273
28693,08/10/16 13:00,7.9,-5,1003,26.105,A,291
28694,08/10/16 14:00,8.6,-5.7,989,4.005,A,273
28695,08/10/16 15:00,9.3,-7.1,988,3.755,A,258
28696,08/10/16 16:00,9.3,-10.7,981,7.885,A,246
28697,08/10/16 17:00,8.6,-7.1,1000,10.765,A,270
28698,08/10/16 18:00,8.6,-7.9,998,14.02,A,252
28699,08/10/16 19:00,6.4,-7.9,990,14.41,A,273
28700,08/10/16 20:00,7.1,-2.9,994,2.14,A,279
28701,08/10/16 21:00,7.9,-3.6,987,3.28,A,264
28702,08/10/16 22:00,5.7,-4.3,995,4.045,A,270
28703,08/10/16 23:00,6.4,-5.7,991,2.415,C,264
28704,09/10/16 0:00,7.1,-4.3,983,5.33,C,234
28705,09/10/16 1:00,7.1,-5,997,7.12,C,273
28706,09/10/16 2:00,6.4,-7.1,999,9.125,A,255
28707,09/10/16 3:00,5,-2.9,1000,10.915,A,255
28708,09/10/16 4:00,6.4,-5.7,981,13.955,A,285
28709,09/10/16 5:00,4.3,-5,981,16.585,A,267
28710,09/10/16 6:00,6.4,-4.3,997,19.715,A,273
28711,09/10/16 7:00,4.3,-4.3,982,1.89,A,258
28712,09/10/16 8:00,5.7,-5,991,2.54,A,246
28713,09/10/16 9:00,5,-5,1001,5.455,A,252
28714,09/10/16 10:00,5,-5,988,1.64,A,249
28715,09/10/16 11:00,6.4,-5,997,3.03,A,222
28716,09/10/16 12:00,7.9,-7.9,983,3.29,A,246
28717,09/10/16 13:00,7.1,-5,988,3.415,A,246
28718,09/10/16 14:00,7.1,-8.6,982,3.415,A,246
28719,09/10/16 15:00,8.6,-9.3,980,4.38,A,237
28720,09/10/16 16:00,7.9,-9.3,979,6.295,A,237
28721,09/10/16 17:00,7.1,-7.9,984,9.55,A,255
28722,09/10/16 18:00,7.1,-5.7,989,10.465,A,246
28723,09/10/16 19:00,7.9,-7.1,992,12.505,A,273
28724,09/10/16 20:00,5,-5.7,995,14.17,A,252
28725,09/10/16 21:00,6.4,-3.6,982,16.96,A,273
28726,09/10/16 22:00,4.3,-6.4,998,18.125,A,294
28727,09/10/16 23:00,4.3,-5.7,986,20.29,A,294
28728,10/10/16 0:00,4.3,-6.4,989,22.08,A,297
28729,10/10/16 1:00,2.1,-3.6,986,2.39,A,288
28730,10/10/16 2:00,2.1,-2.1,996,3.53,A,300
28731,10/10/16 3:00,2.9,-3.6,986,1.64,A,285
28732,10/10/16 4:00,0.7,-2.1,990,3.03,A,336
28733,10/10/16 5:00,2.1,-1.4,994,1.575,A,348
28734,10/10/16 6:00,0,-5,980,2.39,A,342
28735,10/10/16 7:00,2.1,-2.9,992,2.39,A,360
28736,10/10/16 8:00,5.7,-5,984,4.43,A,351
28737,10/10/16 9:00,7.9,-5.7,994,3.165,A,399
28738,10/10/16 10:00,7.1,-7.1,994,2.515,A,360
28739,10/10/16 11:00,10.7,-5.7,997,4.305,A,402
28740,10/10/16 12:00,11.4,-7.9,984,4.38,A,306
28741,10/10/16 13:00,12.1,-8.6,995,8.65,A,303
28742,10/10/16 14:00,11.4,-7.1,987,11.795,A,294
28743,10/10/16 15:00,12.1,-9.3,978,15.425,A,264
28744,10/10/16 16:00,10.7,-6.4,989,18.945,A,297
28745,10/10/16 17:00,10,-8.6,985,23.465,A,291
28746,10/10/16 18:00,10.7,-7.9,982,2.765,A,330
28747,10/10/16 19:00,7.9,-6.4,981,4.005,A,336
28748,10/10/16 20:00,9.3,-3.6,985,6.885,A,312
28749,10/10/16 21:00,8.6,-5.7,989,10.265,A,327
28750,10/10/16 22:00,5.7,-4.3,989,13.77,A,324
28751,10/10/16 23:00,5.7,-2.1,983,15.185,A,354
28752,11/10/16 0:00,4.3,-3.6,980,17.85,A,315
28753,11/10/16 1:00,5,-2.9,978,18.765,A,327
28754,11/10/16 2:00,4.3,-1.4,987,1.515,A,348
28755,11/10/16 3:00,3.6,0,984,3.405,A,348
28756,11/10/16 4:00,1.4,-3.6,983,3.165,A,372
28757,11/10/16 5:00,2.1,-0.7,981,3.305,A,360
28758,11/10/16 6:00,2.1,-2.9,978,2.14,A,372
28759,11/10/16 7:00,3.6,1.4,992,2.14,A,381
28760,11/10/16 8:00,5.7,0.7,992,2.54,A,378
28761,11/10/16 9:00,7.1,-0.7,982,1.64,A,384
28762,11/10/16 10:00,7.9,2.1,998,2.53,A,411
28763,11/10/16 11:00,10,-0.7,990,2.415,A,417
28764,11/10/16 12:00,10.7,-2.1,980,6.56,A,396
28765,11/10/16 13:00,12.9,-2.1,981,10.58,A,393
28766,11/10/16 14:00,12.1,-2.1,990,15.475,A,396
28767,11/10/16 15:00,12.9,-3.6,993,18.87,A,360
28768,11/10/16 16:00,14.3,-2.9,987,22.89,A,366
28769,11/10/16 17:00,12.1,0.7,976,26.91,A,381
28770,11/10/16 18:00,12.1,-2.1,986,29.915,A,372
28771,11/10/16 19:00,10.7,0.7,989,31.955,A,360
28772,11/10/16 20:00,10,-1.4,978,35.335,A,366
28773,11/10/16 21:00,7.9,0.7,990,39.105,A,372
28774,11/10/16 22:00,7.9,0.7,981,41.645,A,414
28775,11/10/16 23:00,8.6,3.6,983,42.185,A,468
28776,12/10/16 0:00,6.4,1.4,979,43.975,A,492
28777,12/10/16 1:00,5.7,0,979,46.015,A,471
28778,12/10/16 2:00,4.3,0,982,2.765,A,498
28779,12/10/16 3:00,5,0,995,2.54,A,531
28780,12/10/16 4:00,3.6,2.9,979,2.64,A,522
28781,12/10/16 5:00,5,2.9,981,3.53,A,504
28782,12/10/16 6:00,4.3,2.1,997,2.515,A,498
28783,12/10/16 7:00,5,0.7,996,2.515,A,477
28784,12/10/16 8:00,7.1,1.4,978,2.415,A,462
28785,12/10/16 9:00,7.9,4.3,986,2.765,A,516
28786,12/10/16 10:00,10,2.1,987,3.53,A,528
28787,12/10/16 11:00,10,2.9,986,2.915,A,501
28788,12/10/16 12:00,10.7,2.9,982,5.08,A,519
28789,12/10/16 13:00,12.9,1.4,992,9.35,A,498
28790,12/10/16 14:00,14.3,2.1,975,3.755,A,462
28791,12/10/16 15:00,15,2.1,992,5.645,A,465
28792,12/10/16 16:00,15.7,4.3,990,8.15,A,468
28793,12/10/16 17:00,12.9,3.6,978,11.655,A,450
28794,12/10/16 18:00,12.1,2.9,975,15.8,A,468
28795,12/10/16 19:00,12.9,2.1,987,18.555,A,468
28796,12/10/16 20:00,10.7,2.9,981,19.97,A,504
28797,12/10/16 21:00,11.4,6.4,993,21.635,A,522
28798,12/10/16 22:00,9.3,5,977,25.39,A,411
28799,12/10/16 23:00,10,1.4,990,28.77,A,267
28800,13/10/16 0:00,7.9,4.3,984,1.515,A,240
28801,13/10/16 1:00,7.1,0.7,993,3.755,A,249
28802,13/10/16 2:00,7.9,0,976,6.295,A,246
28803,13/10/16 3:00,6.4,2.1,992,9.175,A,246
28804,13/10/16 4:00,5.7,3.6,981,10.715,A,258
28805,13/10/16 5:00,8.6,0.7,986,14.095,A,279
28806,13/10/16 6:00,7.1,0.7,983,15.635,A,276
28807,13/10/16 7:00,7.1,4.3,990,2.39,A,303
28808,13/10/16 8:00,8.6,2.9,993,2.54,A,297
28809,13/10/16 9:00,10,3.6,994,7.685,A,321
28810,13/10/16 10:00,10,1.4,1001,10.955,A,312
28811,13/10/16 11:00,12.9,2.1,1001,16.25,A,297
28812,13/10/16 12:00,11.4,2.1,993,22.65,A,312
28813,13/10/16 13:00,10,-4.3,987,28.835,A,312
28814,13/10/16 14:00,11.4,-6.4,994,34.145,A,258
28815,13/10/16 15:00,10.7,-7.9,984,39.955,A,249
28816,13/10/16 16:00,11.4,-5,989,46.125,A,261
28817,13/10/16 17:00,11.4,-4.3,994,49.27,A,240
28818,13/10/16 18:00,8.6,-3.6,984,53.025,A,228
28819,13/10/16 19:00,9.3,-7.9,987,55.655,A,228
28820,13/10/16 20:00,7.1,-9.3,988,60.05,A,258
28821,13/10/16 21:00,7.1,-5.7,981,63.555,A,264
28822,13/10/16 22:00,7.1,-6.4,986,65.435,A,249
28823,13/10/16 23:00,7.1,-5,995,1.89,A,252
28824,14/10/16 0:00,5.7,-5,983,1.765,A,234
28825,14/10/16 1:00,5.7,-2.9,992,1.765,A,213
28826,14/10/16 2:00,5.7,-5,988,1.765,A,255
28827,14/10/16 3:00,7.1,-5,979,3.405,A,234
28828,14/10/16 4:00,4.3,-5.7,981,3.23,A,270
28829,14/10/16 5:00,6.4,-2.1,982,2.64,A,255
28830,14/10/16 6:00,5,-2.9,992,1.64,A,252
